Lag_1,Lag_2,Lag_3,Return
-0.002642361564227369,0.029514774071228045,0.03389002165305066,0.016160606885176954
0.016160606885176954,-0.002642361564227369,0.029514774071228045,-0.0059638132116135445
-0.0059638132116135445,0.016160606885176954,-0.002642361564227369,-0.012982751883414467
-0.012982751883414467,-0.0059638132116135445,0.016160606885176954,-0.030193360898847388
-0.030193360898847388,-0.012982751883414467,-0.0059638132116135445,-0.02668080078854762
-0.02668080078854762,-0.030193360898847388,-0.012982751883414467,0.008093479277920368
0.008093479277920368,-0.02668080078854762,-0.030193360898847388,-0.006771859790704271
-0.006771859790704271,0.008093479277920368,-0.02668080078854762,-0.027131554566867888
-0.027131554566867888,-0.006771859790704271,0.008093479277920368,0.027707543542699442
0.027707543542699442,-0.027131554566867888,-0.006771859790704271,-0.033322787235185114
-0.033322787235185114,0.027707543542699442,-0.027131554566867888,0.014763174167753412
0.014763174167753412,-0.033322787235185114,0.027707543542699442,-0.004371756014124761
-0.004371756014124761,0.014763174167753412,-0.033322787235185114,0.003599112439287566
0.003599112439287566,-0.004371756014124761,0.014763174167753412,0.017608039140968756
0.017608039140968756,0.003599112439287566,-0.004371756014124761,0.028051857754248344
0.028051857754248344,0.017608039140968756,0.003599112439287566,-0.023961312441811322
-0.023961312441811322,0.028051857754248344,0.017608039140968756,0.024900736382056587
0.024900736382056587,-0.023961312441811322,0.028051857754248344,0.016859761047419486
0.016859761047419486,0.024900736382056587,-0.023961312441811322,-0.018905466401010762
-0.018905466401010762,0.016859761047419486,0.024900736382056587,0.09744783937389845
0.09744783937389845,-0.018905466401010762,0.016859761047419486,-0.01067291441269691
-0.01067291441269691,0.09744783937389845,-0.018905466401010762,0.004966987221204366
0.004966987221204366,-0.01067291441269691,0.09744783937389845,0.045457353862759176
0.045457353862759176,0.004966987221204366,-0.01067291441269691,0.03212891816285279
0.03212891816285279,0.045457353862759176,0.004966987221204366,0.005863940944921264
0.005863940944921264,0.03212891816285279,0.045457353862759176,0.037531198826580514
0.037531198826580514,0.005863940944921264,0.03212891816285279,0.001257995940245893
0.001257995940245893,0.037531198826580514,0.005863940944921264,0.03534633777963303
0.03534633777963303,0.001257995940245893,0.037531198826580514,-0.04929487816484701
-0.04929487816484701,0.03534633777963303,0.001257995940245893,0.027428816276547474
0.027428816276547474,-0.04929487816484701,0.03534633777963303,-0.0406106959223671
-0.0406106959223671,0.027428816276547474,-0.04929487816484701,-0.039941282796361555
-0.039941282796361555,-0.0406106959223671,0.027428816276547474,-0.0018583828407574554
-0.0018583828407574554,-0.039941282796361555,-0.0406106959223671,0.02699616299368457
0.02699616299368457,-0.0018583828407574554,-0.039941282796361555,0.007309997535504653
0.007309997535504653,0.02699616299368457,-0.0018583828407574554,0.01576195226568089
0.01576195226568089,0.007309997535504653,0.02699616299368457,-0.019946872439894237
-0.019946872439894237,0.01576195226568089,0.007309997535504653,-0.022977114068266302
-0.022977114068266302,-0.019946872439894237,0.01576195226568089,-0.07225349003910242
-0.07225349003910242,-0.022977114068266302,-0.019946872439894237,-0.005468763302039603
-0.005468763302039603,-0.07225349003910242,-0.022977114068266302,-0.0008410200885162755
-0.0008410200885162755,-0.005468763302039603,-0.07225349003910242,0.031110407612896296
0.031110407612896296,-0.0008410200885162755,-0.005468763302039603,0.012432888210448967
0.012432888210448967,0.031110407612896296,-0.0008410200885162755,-0.010884699093960615
-0.010884699093960615,0.012432888210448967,0.031110407612896296,-0.007054158152785206
-0.007054158152785206,-0.010884699093960615,0.012432888210448967,0.006820076610119186
0.006820076610119186,-0.007054158152785206,-0.010884699093960615,-0.027503397391944295
-0.027503397391944295,0.006820076610119186,-0.007054158152785206,0.040599864560402654
0.040599864560402654,-0.027503397391944295,0.006820076610119186,0.0035947868010812734
0.0035947868010812734,0.040599864560402654,-0.027503397391944295,-0.011177999356501767
-0.011177999356501767,0.0035947868010812734,0.040599864560402654,-0.020766382110007697
-0.020766382110007697,-0.011177999356501767,0.0035947868010812734,-0.03310157507722111
-0.03310157507722111,-0.020766382110007697,-0.011177999356501767,-0.01903033212777827
-0.01903033212777827,-0.03310157507722111,-0.020766382110007697,0.03802573929879505
0.03802573929879505,-0.01903033212777827,-0.03310157507722111,-0.006769469139103035
-0.006769469139103035,0.03802573929879505,-0.01903033212777827,-0.030882068378310756
-0.030882068378310756,-0.006769469139103035,0.03802573929879505,-0.023588372374675926
-0.023588372374675926,-0.030882068378310756,-0.006769469139103035,0.027466588287701876
0.027466588287701876,-0.023588372374675926,-0.030882068378310756,0.009056163722604094
0.009056163722604094,0.027466588287701876,-0.023588372374675926,0.1618801307070199
0.1618801307070199,0.009056163722604094,0.027466588287701876,-0.003919521066382159
-0.003919521066382159,0.1618801307070199,0.009056163722604094,-0.017749896605615545
-0.017749896605615545,-0.003919521066382159,0.1618801307070199,0.10988623587715551
0.10988623587715551,-0.017749896605615545,-0.003919521066382159,-0.024316999264261008
-0.024316999264261008,0.10988623587715551,-0.017749896605615545,-0.04830689844604441
-0.04830689844604441,-0.024316999264261008,0.10988623587715551,0.008625279557523235
0.008625279557523235,-0.04830689844604441,-0.024316999264261008,0.0025880310425296926
0.0025880310425296926,0.008625279557523235,-0.04830689844604441,-0.024606514038646665
-0.024606514038646665,0.0025880310425296926,0.008625279557523235,-0.02574509095993638
-0.02574509095993638,-0.024606514038646665,0.0025880310425296926,-0.0095662528859215
-0.0095662528859215,-0.02574509095993638,-0.024606514038646665,-0.08928302310985059
-0.08928302310985059,-0.0095662528859215,-0.02574509095993638,0.009623619556435647
0.009623619556435647,-0.08928302310985059,-0.0095662528859215,0.043638852919460236
0.043638852919460236,0.009623619556435647,-0.08928302310985059,-0.0008076457486387856
-0.0008076457486387856,0.043638852919460236,0.009623619556435647,-0.004787970396720964
-0.004787970396720964,-0.0008076457486387856,0.043638852919460236,0.008497354291167936
0.008497354291167936,-0.004787970396720964,-0.0008076457486387856,-0.010996885063753514
-0.010996885063753514,0.008497354291167936,-0.004787970396720964,-0.02320917226401842
-0.02320917226401842,-0.010996885063753514,0.008497354291167936,-0.021964997834462707
-0.021964997834462707,-0.02320917226401842,-0.010996885063753514,-0.006098187840544389
-0.006098187840544389,-0.021964997834462707,-0.02320917226401842,-0.004915032852453649
-0.004915032852453649,-0.006098187840544389,-0.021964997834462707,-0.04213355721254075
-0.04213355721254075,-0.004915032852453649,-0.006098187840544389,-0.028413192133419196
-0.028413192133419196,-0.04213355721254075,-0.004915032852453649,0.000748019836589231
0.000748019836589231,-0.028413192133419196,-0.04213355721254075,-0.06303609176210712
-0.06303609176210712,0.000748019836589231,-0.028413192133419196,0.08456157301917577
0.08456157301917577,-0.06303609176210712,0.000748019836589231,-0.021225884732538947
-0.021225884732538947,0.08456157301917577,-0.06303609176210712,0.039722289113205855
0.039722289113205855,-0.021225884732538947,0.08456157301917577,-0.003717242227533002
-0.003717242227533002,0.039722289113205855,-0.021225884732538947,0.019830074248618157
0.019830074248618157,-0.003717242227533002,0.039722289113205855,-0.001219520705005639
-0.001219520705005639,0.019830074248618157,-0.003717242227533002,-0.03350969709584439
-0.03350969709584439,-0.001219520705005639,0.019830074248618157,0.049340296066073375
0.049340296066073375,-0.03350969709584439,-0.001219520705005639,-0.0023076098021079794
-0.0023076098021079794,0.049340296066073375,-0.03350969709584439,0.0025810871734046614
0.0025810871734046614,-0.0023076098021079794,0.049340296066073375,0.0019391058399589323
0.0019391058399589323,0.0025810871734046614,-0.0023076098021079794,0.004371346808820453
0.004371346808820453,0.0019391058399589323,0.0025810871734046614,0.028539129305709343
0.028539129305709343,0.004371346808820453,0.0019391058399589323,-0.006654156583666082
-0.006654156583666082,0.028539129305709343,0.004371346808820453,-0.13901536785757185
-0.13901536785757185,-0.006654156583666082,0.028539129305709343,0.17347133498487532
0.17347133498487532,-0.13901536785757185,-0.006654156583666082,-0.0311554076004682
-0.0311554076004682,0.17347133498487532,-0.13901536785757185,-0.0206631011122842
-0.0206631011122842,-0.0311554076004682,0.17347133498487532,-0.043995894024528526
-0.043995894024528526,-0.0206631011122842,-0.0311554076004682,-0.07053903829718033
-0.07053903829718033,-0.043995894024528526,-0.0206631011122842,-0.043481542224090175
-0.043481542224090175,-0.07053903829718033,-0.043995894024528526,0.04885057241581614
0.04885057241581614,-0.043481542224090175,-0.07053903829718033,-0.02252663592700077
-0.02252663592700077,0.04885057241581614,-0.043481542224090175,-0.01810191714594478
-0.01810191714594478,-0.02252663592700077,0.04885057241581614,0.025968466473239804
0.025968466473239804,-0.01810191714594478,-0.02252663592700077,0.003130010700919561
0.003130010700919561,0.025968466473239804,-0.01810191714594478,0.06548787831763603
0.06548787831763603,0.003130010700919561,0.025968466473239804,-0.017390290644313078
-0.017390290644313078,0.06548787831763603,0.003130010700919561,-0.028957302566477883
-0.028957302566477883,-0.017390290644313078,0.06548787831763603,-0.014815721435600171
-0.014815721435600171,-0.028957302566477883,-0.017390290644313078,0.0036539667315824698
0.0036539667315824698,-0.014815721435600171,-0.028957302566477883,0.12718904700256473
0.12718904700256473,0.0036539667315824698,-0.014815721435600171,-0.019174515010206283
-0.019174515010206283,0.12718904700256473,0.0036539667315824698,0.09136917152114976
0.09136917152114976,-0.019174515010206283,0.12718904700256473,0.05094321706509364
0.05094321706509364,0.09136917152114976,-0.019174515010206283,0.011937184073759655
0.011937184073759655,0.05094321706509364,0.09136917152114976,-0.01478273485251358
-0.01478273485251358,0.011937184073759655,0.05094321706509364,0.022491681222557736
0.022491681222557736,-0.01478273485251358,0.011937184073759655,0.020633172207841666
0.020633172207841666,0.022491681222557736,-0.01478273485251358,0.006186833410645631
0.006186833410645631,0.020633172207841666,0.022491681222557736,-0.014462615214999586
-0.014462615214999586,0.006186833410645631,0.020633172207841666,-0.0009959108490508184
-0.0009959108490508184,-0.014462615214999586,0.006186833410645631,0.020817452625894184
0.020817452625894184,-0.0009959108490508184,-0.014462615214999586,0.00930604908804078
0.00930604908804078,0.020817452625894184,-0.0009959108490508184,-0.0025327462564075365
-0.0025327462564075365,0.00930604908804078,0.020817452625894184,-0.05486289846261738
-0.05486289846261738,-0.0025327462564075365,0.00930604908804078,0.022488583932654294
0.022488583932654294,-0.05486289846261738,-0.0025327462564075365,0.015558041777538723
0.015558041777538723,0.022488583932654294,-0.05486289846261738,0.012907039788430774
0.012907039788430774,0.015558041777538723,0.022488583932654294,0.016846485069498707
0.016846485069498707,0.012907039788430774,0.015558041777538723,-0.0023707949075066903
-0.0023707949075066903,0.016846485069498707,0.012907039788430774,-0.01691797240752324
-0.01691797240752324,-0.0023707949075066903,0.016846485069498707,-0.026763395900558984
-0.026763395900558984,-0.01691797240752324,-0.0023707949075066903,-0.03654747725516738
-0.03654747725516738,-0.026763395900558984,-0.01691797240752324,0.061903481591741416
0.061903481591741416,-0.03654747725516738,-0.026763395900558984,-0.00601162087941387
-0.00601162087941387,0.061903481591741416,-0.03654747725516738,0.011485270415007243
0.011485270415007243,-0.00601162087941387,0.061903481591741416,-0.019260070246266525
-0.019260070246266525,0.011485270415007243,-0.00601162087941387,0.027288440954263526
0.027288440954263526,-0.019260070246266525,0.011485270415007243,0.022854306277042546
0.022854306277042546,0.027288440954263526,-0.019260070246266525,0.00337530335871139
0.00337530335871139,0.022854306277042546,0.027288440954263526,0.009341156591416766
0.009341156591416766,0.00337530335871139,0.022854306277042546,-0.014019689883274622
-0.014019689883274622,0.009341156591416766,0.00337530335871139,0.020057450635827756
0.020057450635827756,-0.014019689883274622,0.009341156591416766,0.004409180127082246
0.004409180127082246,0.020057450635827756,-0.014019689883274622,-0.00043622097525497505
-0.00043622097525497505,0.004409180127082246,0.020057450635827756,0.027795937737711274
0.027795937737711274,-0.00043622097525497505,0.004409180127082246,-0.029406295404663663
-0.029406295404663663,0.027795937737711274,-0.00043622097525497505,-0.04727787408573181
-0.04727787408573181,-0.029406295404663663,0.027795937737711274,-0.03269048317800338
-0.03269048317800338,-0.04727787408573181,-0.029406295404663663,-0.012046381459097089
-0.012046381459097089,-0.03269048317800338,-0.04727787408573181,-0.052827576903363926
-0.052827576903363926,-0.012046381459097089,-0.03269048317800338,0.013919750202525005
0.013919750202525005,-0.052827576903363926,-0.012046381459097089,-0.07624231754928879
-0.07624231754928879,0.013919750202525005,-0.052827576903363926,0.10393032040182759
0.10393032040182759,-0.07624231754928879,0.013919750202525005,-0.030543696163891743
-0.030543696163891743,0.10393032040182759,-0.07624231754928879,0.05611616189772173
0.05611616189772173,-0.030543696163891743,0.10393032040182759,-0.0032048222381534375
-0.0032048222381534375,0.05611616189772173,-0.030543696163891743,-0.06814899980682931
-0.06814899980682931,-0.0032048222381534375,0.05611616189772173,-0.03147171266518323
-0.03147171266518323,-0.06814899980682931,-0.0032048222381534375,0.0576973909120706
0.0576973909120706,-0.03147171266518323,-0.06814899980682931,0.05436123871697496
0.05436123871697496,0.0576973909120706,-0.03147171266518323,0.0011642764023440666
0.0011642764023440666,0.05436123871697496,0.0576973909120706,0.009482625353500751
0.009482625353500751,0.0011642764023440666,0.05436123871697496,0.019023398389568458
0.019023398389568458,0.009482625353500751,0.0011642764023440666,0.0066383165769237085
0.0066383165769237085,0.019023398389568458,0.009482625353500751,-0.03703280470952408
-0.03703280470952408,0.0066383165769237085,0.019023398389568458,0.029994027272290946
0.029994027272290946,-0.03703280470952408,0.0066383165769237085,0.004703414429845898
0.004703414429845898,0.029994027272290946,-0.03703280470952408,0.0036410765019605495
0.0036410765019605495,0.004703414429845898,0.029994027272290946,-0.1297111611448507
-0.1297111611448507,0.0036410765019605495,0.004703414429845898,-0.011050140026936717
-0.011050140026936717,-0.1297111611448507,0.0036410765019605495,-0.03790309945117787
-0.03790309945117787,-0.011050140026936717,-0.1297111611448507,0.013630522645296628
0.013630522645296628,-0.03790309945117787,-0.011050140026936717,0.018970237843449533
0.018970237843449533,0.013630522645296628,-0.03790309945117787,-0.0022219544588429896
-0.0022219544588429896,0.018970237843449533,0.013630522645296628,0.0036439960027925267
0.0036439960027925267,-0.0022219544588429896,0.018970237843449533,0.038021902704256094
0.038021902704256094,0.0036439960027925267,-0.0022219544588429896,-0.005667655087972956
-0.005667655087972956,0.038021902704256094,0.0036439960027925267,0.01690437546773982
0.01690437546773982,-0.005667655087972956,0.038021902704256094,0.002178046704109926
0.002178046704109926,0.01690437546773982,-0.005667655087972956,0.027038217137097087
0.027038217137097087,0.002178046704109926,0.01690437546773982,-0.012851945460094494
-0.012851945460094494,0.027038217137097087,0.002178046704109926,-0.030609661584522496
-0.030609661584522496,-0.012851945460094494,0.027038217137097087,-0.005560810155770368
-0.005560810155770368,-0.030609661584522496,-0.012851945460094494,0.02302159754165345
0.02302159754165345,-0.005560810155770368,-0.030609661584522496,-0.003292499161602569
-0.003292499161602569,0.02302159754165345,-0.005560810155770368,-0.011673755836671518
-0.011673755836671518,-0.003292499161602569,0.02302159754165345,-0.014277820308407851
-0.014277820308407851,-0.011673755836671518,-0.003292499161602569,0.013529981687833148
0.013529981687833148,-0.014277820308407851,-0.011673755836671518,-0.007275592114103446
-0.007275592114103446,0.013529981687833148,-0.014277820308407851,-0.010077140160173803
-0.010077140160173803,-0.007275592114103446,0.013529981687833148,-0.03744719150082565
-0.03744719150082565,-0.010077140160173803,-0.007275592114103446,0.011949336815981981
0.011949336815981981,-0.03744719150082565,-0.010077140160173803,0.013776227055194656
0.013776227055194656,0.011949336815981981,-0.03744719150082565,-0.0030458399535449043
-0.0030458399535449043,0.013776227055194656,0.011949336815981981,0.05667104122280353
0.05667104122280353,-0.0030458399535449043,0.013776227055194656,0.016330846005180755
0.016330846005180755,0.05667104122280353,-0.0030458399535449043,-0.07843566043230532
-0.07843566043230532,0.016330846005180755,0.05667104122280353,-0.03198883658491347
-0.03198883658491347,-0.07843566043230532,0.016330846005180755,-0.03090829156245878
-0.03090829156245878,-0.03198883658491347,-0.07843566043230532,-0.0010848588017886573
-0.0010848588017886573,-0.03090829156245878,-0.03198883658491347,0.0012669741182240735
0.0012669741182240735,-0.0010848588017886573,-0.03090829156245878,0.02729675994497449
0.02729675994497449,0.0012669741182240735,-0.0010848588017886573,0.023861458586003748
0.023861458586003748,0.02729675994497449,0.0012669741182240735,-0.025986510550194186
-0.025986510550194186,0.023861458586003748,0.02729675994497449,0.019762826693860758
0.019762826693860758,-0.025986510550194186,0.023861458586003748,0.0034607328163371864
0.0034607328163371864,0.019762826693860758,-0.025986510550194186,-0.05011042604829263
-0.05011042604829263,0.0034607328163371864,0.019762826693860758,-0.021566273770704303
-0.021566273770704303,-0.05011042604829263,0.0034607328163371864,-0.007495627621330492
-0.007495627621330492,-0.021566273770704303,-0.05011042604829263,0.02291845522943481
0.02291845522943481,-0.007495627621330492,-0.021566273770704303,0.0015350810461096653
0.0015350810461096653,0.02291845522943481,-0.007495627621330492,-0.03463255713040714
-0.03463255713040714,0.0015350810461096653,0.02291845522943481,-0.015536892576059724
-0.015536892576059724,-0.03463255713040714,0.0015350810461096653,0.028223624718877183
0.028223624718877183,-0.015536892576059724,-0.03463255713040714,0.026365922874079573
0.026365922874079573,0.028223624718877183,-0.015536892576059724,0.013790332193247767
0.013790332193247767,0.026365922874079573,0.028223624718877183,0.004450491478388496
0.004450491478388496,0.013790332193247767,0.026365922874079573,0.03330240519756256
0.03330240519756256,0.004450491478388496,0.013790332193247767,-0.011411640419352831
-0.011411640419352831,0.03330240519756256,0.004450491478388496,0.020743017324461155
0.020743017324461155,-0.011411640419352831,0.03330240519756256,-0.08234816239503528
-0.08234816239503528,0.020743017324461155,-0.011411640419352831,0.02681314318395822
0.02681314318395822,-0.08234816239503528,0.020743017324461155,-0.0064009870820075365
-0.0064009870820075365,0.02681314318395822,-0.08234816239503528,-0.003257712404775681
-0.003257712404775681,-0.0064009870820075365,0.02681314318395822,0.013771070245990558
0.013771070245990558,-0.003257712404775681,-0.0064009870820075365,-0.027675107337592375
-0.027675107337592375,0.013771070245990558,-0.003257712404775681,-0.00268238221889483
-0.00268238221889483,-0.027675107337592375,0.013771070245990558,-0.004930856117047799
-0.004930856117047799,-0.00268238221889483,-0.027675107337592375,0.026203202008537207
0.026203202008537207,-0.004930856117047799,-0.00268238221889483,-0.007791933226055425
-0.007791933226055425,0.026203202008537207,-0.004930856117047799,0.007484354720840525
0.007484354720840525,-0.007791933226055425,0.026203202008537207,-0.03846152638080802
-0.03846152638080802,0.007484354720840525,-0.007791933226055425,0.004376739071872082
0.004376739071872082,-0.03846152638080802,0.007484354720840525,-0.019855977462206353
-0.019855977462206353,0.004376739071872082,-0.03846152638080802,-0.0426428039397303
-0.0426428039397303,-0.019855977462206353,0.004376739071872082,-0.05043819414148287
-0.05043819414148287,-0.0426428039397303,-0.019855977462206353,0.026920128922461872
0.026920128922461872,-0.05043819414148287,-0.0426428039397303,-0.011512753335668258
-0.011512753335668258,0.026920128922461872,-0.05043819414148287,-0.019607038171323476
-0.019607038171323476,-0.011512753335668258,0.026920128922461872,0.043117745928183515
0.043117745928183515,-0.019607038171323476,-0.011512753335668258,0.044776827893111326
0.044776827893111326,0.043117745928183515,-0.019607038171323476,0.0012155112018303882
0.0012155112018303882,0.044776827893111326,0.043117745928183515,-0.03242735395158203
-0.03242735395158203,0.0012155112018303882,0.044776827893111326,-0.008985714919320764
-0.008985714919320764,-0.03242735395158203,0.0012155112018303882,-0.011681069548660883
-0.011681069548660883,-0.008985714919320764,-0.03242735395158203,-0.010166102021160528
-0.010166102021160528,-0.011681069548660883,-0.008985714919320764,-0.052229494360313766
-0.052229494360313766,-0.010166102021160528,-0.011681069548660883,0.02334699863237777
0.02334699863237777,-0.052229494360313766,-0.010166102021160528,-0.00154966432150061
-0.00154966432150061,0.02334699863237777,-0.052229494360313766,-0.01560679096708617
-0.01560679096708617,-0.00154966432150061,0.02334699863237777,-0.07576748791335908
-0.07576748791335908,-0.01560679096708617,-0.00154966432150061,-0.02686823480397693
-0.02686823480397693,-0.07576748791335908,-0.01560679096708617,-0.0013634997375607805
-0.0013634997375607805,-0.02686823480397693,-0.07576748791335908,-0.06022036210467108
-0.06022036210467108,-0.0013634997375607805,-0.02686823480397693,0.014320552722358215
0.014320552722358215,-0.06022036210467108,-0.0013634997375607805,-0.02486063325357668
-0.02486063325357668,0.014320552722358215,-0.06022036210467108,-0.010124341109633561
-0.010124341109633561,-0.02486063325357668,0.014320552722358215,0.006147333130873456
0.006147333130873456,-0.010124341109633561,-0.02486063325357668,-0.008637920413351985
-0.008637920413351985,0.006147333130873456,-0.010124341109633561,-0.016257608189742534
-0.016257608189742534,-0.008637920413351985,0.006147333130873456,-0.03343059616543187
-0.03343059616543187,-0.016257608189742534,-0.008637920413351985,0.08174561896341825
0.08174561896341825,-0.03343059616543187,-0.016257608189742534,0.01544420373527533
0.01544420373527533,0.08174561896341825,-0.03343059616543187,0.0476117502048552
0.0476117502048552,0.01544420373527533,0.08174561896341825,-0.007040519976872828
-0.007040519976872828,0.0476117502048552,0.01544420373527533,0.0409780333593881
0.0409780333593881,-0.007040519976872828,0.0476117502048552,0.01982334850283829
0.01982334850283829,0.0409780333593881,-0.007040519976872828,-0.03611234292213106
-0.03611234292213106,0.01982334850283829,0.0409780333593881,0.022221120858935794
0.022221120858935794,-0.03611234292213106,0.01982334850283829,0.004721603986466594
0.004721603986466594,0.022221120858935794,-0.03611234292213106,0.04704074421740101
0.04704074421740101,0.004721603986466594,0.022221120858935794,-0.0012886872369679558
-0.0012886872369679558,0.04704074421740101,0.004721603986466594,0.007519764691878983
0.007519764691878983,-0.0012886872369679558,0.04704074421740101,-0.030075551830091918
-0.030075551830091918,0.007519764691878983,-0.0012886872369679558,0.010199478262568729
0.010199478262568729,-0.030075551830091918,0.007519764691878983,0.008023076459826362
0.008023076459826362,0.010199478262568729,-0.030075551830091918,-0.01734926938308201
-0.01734926938308201,0.008023076459826362,0.010199478262568729,-0.002229738728571129
-0.002229738728571129,-0.01734926938308201,0.008023076459826362,0.016281291255971775
0.016281291255971775,-0.002229738728571129,-0.01734926938308201,0.002782256239630465
0.002782256239630465,0.016281291255971775,-0.002229738728571129,0.016602537125377292
0.016602537125377292,0.002782256239630465,0.016281291255971775,-0.011533195712382427
-0.011533195712382427,0.016602537125377292,0.002782256239630465,0.0460921555160565
0.0460921555160565,-0.011533195712382427,0.016602537125377292,-0.0076628280158580475
-0.0076628280158580475,0.0460921555160565,-0.011533195712382427,-0.011840412851381266
-0.011840412851381266,-0.0076628280158580475,0.0460921555160565,-0.0012156304463569745
-0.0012156304463569745,-0.011840412851381266,-0.0076628280158580475,0.038511763106394925
0.038511763106394925,-0.0012156304463569745,-0.011840412851381266,-0.0013393830898483783
-0.0013393830898483783,0.038511763106394925,-0.0012156304463569745,0.027158434061185455
0.027158434061185455,-0.0013393830898483783,0.038511763106394925,0.034356089485530594
0.034356089485530594,0.027158434061185455,-0.0013393830898483783,-0.004418164415035952
-0.004418164415035952,0.034356089485530594,0.027158434061185455,0.009826533897421275
0.009826533897421275,-0.004418164415035952,0.034356089485530594,-0.00517938756868408
-0.00517938756868408,0.009826533897421275,-0.004418164415035952,0.01830088813133579
0.01830088813133579,-0.00517938756868408,0.009826533897421275,-0.009683129904604848
-0.009683129904604848,0.01830088813133579,-0.00517938756868408,0.017561027246856264
0.017561027246856264,-0.009683129904604848,0.01830088813133579,0.018103499372800647
0.018103499372800647,0.017561027246856264,-0.009683129904604848,-0.13613708110635003
-0.13613708110635003,0.018103499372800647,0.017561027246856264,-0.003408795800965758
-0.003408795800965758,-0.13613708110635003,0.018103499372800647,0.03389755018959728
0.03389755018959728,-0.003408795800965758,-0.13613708110635003,0.02752683338998274
0.02752683338998274,0.03389755018959728,-0.003408795800965758,-0.002683168467668695
-0.002683168467668695,0.02752683338998274,0.03389755018959728,-0.032117800120570084
-0.032117800120570084,-0.002683168467668695,0.02752683338998274,0.002095391899579857
0.002095391899579857,-0.032117800120570084,-0.002683168467668695,-0.025689260005491543
-0.025689260005491543,0.002095391899579857,-0.032117800120570084,0.010643000906475075
0.010643000906475075,-0.025689260005491543,0.002095391899579857,0.011570931609834023
0.011570931609834023,0.010643000906475075,-0.025689260005491543,0.020906599400388748
0.020906599400388748,0.011570931609834023,0.010643000906475075,-0.013806206102418894
-0.013806206102418894,0.020906599400388748,0.011570931609834023,-0.025530805242072074
-0.025530805242072074,-0.013806206102418894,0.020906599400388748,0.02615610421639536
0.02615610421639536,-0.025530805242072074,-0.013806206102418894,-0.06544687260065951
-0.06544687260065951,0.02615610421639536,-0.025530805242072074,-0.018122136062087457
-0.018122136062087457,-0.06544687260065951,0.02615610421639536,0.01994065540164347
0.01994065540164347,-0.018122136062087457,-0.06544687260065951,0.03132666502806747
0.03132666502806747,0.01994065540164347,-0.018122136062087457,-0.00427633574634001
